189	723654	TN	20221	5	1315	1730	C4-111	0	20	NULL	NULL	BF4513
190	723654	TN	20221	6	1315	1730	C4-111	0	20	NULL	NULL	BF4513
191	723654	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
192	138107	LT+BT	20221	6	0920	1145	D9-205	0	90	NULL	NULL	BF4514
193	138108	LT+BT	20221	4	0825	1005	D9-305	0	90	NULL	NULL	BF4515
194	722605	?A	20221	NULL	NULL	NULL	NULL	0	200	NULL	NULL	BF4518
195	723643	?A	20221	2	1315	1730	C4-112	0	25	NULL	NULL	BF4518
196	723643	?A	20221	2	1315	1730	C4-209	0	25	NULL	NULL	BF4518
197	723643	?A	20221	2	1315	1730	C4-111	0	25	NULL	NULL	BF4518
198	723644	?A	20221	3	1315	1730	C4-112	0	25	NULL	NULL	BF4518
199	723644	?A	20221	3	1315	1730	C4-209	0	25	NULL	NULL	BF4518
200	723644	?A	20221	3	1315	1730	C4-111	0	25	NULL	NULL	BF4518
201	723645	?A	20221	4	1315	1730	C4-112	0	25	NULL	NULL	BF4518
202	723645	?A	20221	4	1315	1730	C4-209	0	25	NULL	NULL	BF4518
203	723645	?A	20221	4	1315	1730	C4-111	0	25	NULL	NULL	BF4518
204	723646	?A	20221	5	1315	1730	C4-112	0	25	NULL	NULL	BF4518
205	723646	?A	20221	5	1315	1730	C4-209	0	25	NULL	NULL	BF4518
206	723646	?A	20221	5	1315	1730	C4-111	0	25	NULL	NULL	BF4518
207	138104	LT+BT	20221	3	0645	1005	D5-102	0	80	NULL	NULL	BF4521
208	138105	LT+BT	20221	3	1015	1145	D5-102	0	80	NULL	NULL	BF4521
209	138105	LT+BT	20221	6	0645	0815	D5-501	0	80	NULL	NULL	BF4521
210	138102	LT+BT	20221	3	0825	1005	NULL	0	100	NULL	NULL	BF4522
211	138103	LT+BT	20221	3	1015	1145	NULL	0	100	NULL	NULL	BF4522
212	724569	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
213	724569	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
214	724569	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
215	724569	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
216	724569	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
217	724569	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
218	724570	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
219	724570	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
220	724570	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
221	724570	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
222	724570	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
223	724570	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
224	724571	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
225	724571	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
226	724571	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
